ISO3,COUNTRY,ADM_NAME,year,month,ndvi,data_status
ETH,Ethiopia,Mirab Arsi,2006,2,0.3886140359770582,original
ETH,Ethiopia,Mirab Gojjam,2006,2,0.2830971092323708,original
ETH,Ethiopia,Mirab Hararghe,2006,2,0.2978550977347962,original
ETH,Ethiopia,Mirab Shewa,2006,2,0.3432558365455141,original
ETH,Ethiopia,Mirab Welega,2006,2,0.4202402590293819,original
ETH,Ethiopia,Misraq Gojjam,2006,2,0.2650105350836274,original
ETH,Ethiopia,Misraq Harerge,2006,2,0.2855772499880663,original
ETH,Ethiopia,Misraq Shewa,2006,2,0.2323622434229547,original
ETH,Ethiopia,Misraq Wellega,2006,2,0.3982230317464382,original
ETH,Ethiopia,Misraqawi,2006,2,0.1965992398902585,original
ETH,Ethiopia,North Shewa,2006,2,0.276797060405946,original
ETH,Ethiopia,Semen Gondar,2006,2,0.2585229940858651,original
ETH,Ethiopia,Semen Wello,2006,2,0.2480691017865604,original
ETH,Ethiopia,Sidama,2006,2,0.4724660840318558,original
ETH,Ethiopia,Silti,2006,2,0.3027707190511489,original
ETH,Ethiopia,Wag Himra,2006,2,0.2044592573559444,original
ETH,Ethiopia,Agew Awi,2006,3,0.2831068047963787,original
ETH,Ethiopia,Alaba,2006,3,0.2991599888858017,original
ETH,Ethiopia,Arsi,2006,3,0.3678598848845991,original
ETH,Ethiopia,Bale,2006,3,0.3842464294252739,original
ETH,Ethiopia,Bench Maji,2006,3,0.5366728857566774,original
ETH,Ethiopia,Borena,2006,3,0.3701926701311384,original
ETH,Ethiopia,Debub Gondar,2006,3,0.2151710043467358,original
ETH,Ethiopia,Debub Mirab Shewa,2006,3,0.3298885695332947,original
ETH,Ethiopia,Debub Omo,2006,3,0.4220519317381203,original
ETH,Ethiopia,Debub Wollo,2006,3,0.2645709424534213,original
ETH,Ethiopia,Debubawi,2006,3,0.2231226915178726,original
ETH,Ethiopia,Fafan,2006,3,0.2202756402664691,original
ETH,Ethiopia,Gamo Gofa,2006,3,0.4615829843820172,original
ETH,Ethiopia,Guji,2006,3,0.5106701140652578,original
ETH,Ethiopia,Gurage,2006,3,0.4114513121699493,original
ETH,Ethiopia,Hadiya,2006,3,0.4124236644475785,original
ETH,Ethiopia,Horo Guduru,2006,3,0.3458558658601203,original
ETH,Ethiopia,Ilubabor,2006,3,0.5426859360217824,original
ETH,Ethiopia,Jimma,2006,3,0.5334435644177781,original
ETH,Ethiopia,Keffa,2006,3,0.6478000113858907,original
ETH,Ethiopia,Kelem Wellega,2006,3,0.3772243645408745,original
ETH,Ethiopia,Mehakelegnaw,2006,3,0.1871776645741528,original
ETH,Ethiopia,Mirab Arsi,2006,3,0.423642923945307,original
ETH,Ethiopia,Mirab Gojjam,2006,3,0.2515596674153862,original
ETH,Ethiopia,Mirab Hararghe,2006,3,0.3573944802752168,original
ETH,Ethiopia,Mirab Shewa,2006,3,0.3735596685341528,original
ETH,Ethiopia,Mirab Welega,2006,3,0.3899260546262532,original
ETH,Ethiopia,Misraq Gojjam,2006,3,0.2488942522656096,original
ETH,Ethiopia,Misraq Harerge,2006,3,0.3347273404458447,original
ETH,Ethiopia,Misraq Shewa,2006,3,0.2713390589015492,original
ETH,Ethiopia,Misraq Wellega,2006,3,0.3733455944240993,original
ETH,Ethiopia,Misraqawi,2006,3,0.1859437020820805,original
ETH,Ethiopia,North Shewa,2006,3,0.296359058722459,original
ETH,Ethiopia,Semen Gondar,2006,3,0.2383344259209394,original
ETH,Ethiopia,Semen Wello,2006,3,0.2455327200797037,original
ETH,Ethiopia,Sidama,2006,3,0.5196530276574939,original
ETH,Ethiopia,Silti,2006,3,0.3588311619718309,original
ETH,Ethiopia,Wag Himra,2006,3,0.1939929550276053,original
ETH,Ethiopia,Agew Awi,2006,4,0.2861488478896727,original
ETH,Ethiopia,Alaba,2006,4,0.441607786885246,original
ETH,Ethiopia,Arsi,2006,4,0.5216437104545694,original
ETH,Ethiopia,Bale,2006,4,0.5620839981049355,original
ETH,Ethiopia,Bench Maji,2006,4,0.6827879410174523,original
ETH,Ethiopia,Borena,2006,4,0.5571168734625755,original
ETH,Ethiopia,Debub Gondar,2006,4,0.2189418068210313,original
ETH,Ethiopia,Debub Mirab Shewa,2006,4,0.4517053640229718,original
ETH,Ethiopia,Debub Omo,2006,4,0.5730685434334468,original
ETH,Ethiopia,Debub Wollo,2006,4,0.3833729604724312,original
ETH,Ethiopia,Debubawi,2006,4,0.2961312119313636,original
ETH,Ethiopia,Fafan,2006,4,0.3242015845053047,original
ETH,Ethiopia,Gamo Gofa,2006,4,0.6542830172440135,original
ETH,Ethiopia,Guji,2006,4,0.6747391068001182,original
ETH,Ethiopia,Gurage,2006,4,0.5581309810653978,original
ETH,Ethiopia,Hadiya,2006,4,0.5676219263437512,original
ETH,Ethiopia,Horo Guduru,2006,4,0.3728784329742142,original
ETH,Ethiopia,Ilubabor,2006,4,0.5738868913108681,original
ETH,Ethiopia,Jimma,2006,4,0.6724907715286426,original
ETH,Ethiopia,Keffa,2006,4,0.7819154478070776,original
ETH,Ethiopia,Kelem Wellega,2006,4,0.3821074508215399,original
ETH,Ethiopia,Mehakelegnaw,2006,4,0.1928437382366531,original
ETH,Ethiopia,Mirab Arsi,2006,4,0.5411666160051724,original
ETH,Ethiopia,Mirab Gojjam,2006,4,0.2537554047037393,original
ETH,Ethiopia,Mirab Hararghe,2006,4,0.5265034025934949,original
ETH,Ethiopia,Mirab Shewa,2006,4,0.5108549774497099,original
ETH,Ethiopia,Mirab Welega,2006,4,0.3971233353743959,original
ETH,Ethiopia,Misraq Gojjam,2006,4,0.2925112934797093,original
ETH,Ethiopia,Misraq Harerge,2006,4,0.4881432366700081,original
ETH,Ethiopia,Misraq Shewa,2006,4,0.3493046811685634,original
ETH,Ethiopia,Misraq Wellega,2006,4,0.4058897402408939,original
ETH,Ethiopia,Misraqawi,2006,4,0.2178194039386649,original
ETH,Ethiopia,North Shewa,2006,4,0.4013254200039918,original
ETH,Ethiopia,Semen Gondar,2006,4,0.237662193640753,original
ETH,Ethiopia,Semen Wello,2006,4,0.3413123245601303,original
ETH,Ethiopia,Sidama,2006,4,0.663292590395086,original
ETH,Ethiopia,Silti,2006,4,0.4912947507412898,original
ETH,Ethiopia,Wag Himra,2006,4,0.2177021827357655,original
ETH,Ethiopia,Agew Awi,2006,5,0.4613648907447358,original
ETH,Ethiopia,Alaba,2006,5,0.4145967074187273,original
ETH,Ethiopia,Arsi,2006,5,0.5250866422854138,original
ETH,Ethiopia,Bale,2006,5,0.5798934527034296,original
ETH,Ethiopia,Bench Maji,2006,5,0.7642339454559177,original
ETH,Ethiopia,Borena,2006,5,0.4906043650143439,original
ETH,Ethiopia,Debub Gondar,2006,5,0.2463739528566055,original
ETH,Ethiopia,Debub Mirab Shewa,2006,5,0.4507207491276538,original
ETH,Ethiopia,Debub Omo,2006,5,0.5837138632153017,original
ETH,Ethiopia,Debub Wollo,2006,5,0.3638890898266238,original
ETH,Ethiopia,Debubawi,2006,5,0.282623677096748,original
ETH,Ethiopia,Fafan,2006,5,0.3411026859116702,original
ETH,Ethiopia,Gamo Gofa,2006,5,0.6395433341750417,original
ETH,Ethiopia,Guji,2006,5,0.6256778010717365,original
ETH,Ethiopia,Gurage,2006,5,0.5679644168022007,original
ETH,Ethiopia,Hadiya,2006,5,0.5694847932312337,original
ETH,Ethiopia,Horo Guduru,2006,5,0.4871949127222424,original
ETH,Ethiopia,Ilubabor,2006,5,0.6979563174451784,original
ETH,Ethiopia,Jimma,2006,5,0.6912527932305084,original
ETH,Ethiopia,Keffa,2006,5,0.7711386374504715,original
ETH,Ethiopia,Kelem Wellega,2006,5,0.6142068685283172,original
ETH,Ethiopia,Mehakelegnaw,2006,5,0.2093012464921277,original
ETH,Ethiopia,Mirab Arsi,2006,5,0.5637517537590896,original
ETH,Ethiopia,Mirab Gojjam,2006,5,0.3486680472146568,original
ETH,Ethiopia,Mirab Hararghe,2006,5,0.5096212181626689,original
ETH,Ethiopia,Mirab Shewa,2006,5,0.521701451723653,original
ETH,Ethiopia,Mirab Welega,2006,5,0.58312462541865,original
ETH,Ethiopia,Misraq Gojjam,2006,5,0.3336628781568599,original
ETH,Ethiopia,Misraq Harerge,2006,5,0.5144060811971933,original
ETH,Ethiopia,Misraq Shewa,2006,5,0.2929552874400171,original
ETH,Ethiopia,Misraq Wellega,2006,5,0.572464234679505,original
ETH,Ethiopia,Misraqawi,2006,5,0.2466509827871316,original
ETH,Ethiopia,North Shewa,2006,5,0.3640597839669552,original
ETH,Ethiopia,Semen Gondar,2006,5,0.3408995070027857,original
ETH,Ethiopia,Semen Wello,2006,5,0.3276676266891071,original
ETH,Ethiopia,Sidama,2006,5,0.6803238485265672,original
ETH,Ethiopia,Silti,2006,5,0.4772850352112676,original
ETH,Ethiopia,Wag Himra,2006,5,0.2207599833972404,original
ETH,Ethiopia,Agew Awi,2006,6,0.6536747356300535,original
ETH,Ethiopia,Alaba,2006,6,0.4558011739372049,original
ETH,Ethiopia,Arsi,2006,6,0.4789256872548576,original
ETH,Ethiopia,Bale,2006,6,0.4155976529925133,original
ETH,Ethiopia,Bench Maji,2006,6,0.6798416869939143,original
ETH,Ethiopia,Borena,2006,6,0.3546412462327293,original
ETH,Ethiopia,Debub Gondar,2006,6,0.3153769983700419,original
ETH,Ethiopia,Debub Mirab Shewa,2006,6,0.4664129997819135,original
ETH,Ethiopia,Debub Omo,2006,6,0.4790450690186043,original
ETH,Ethiopia,Debub Wollo,2006,6,0.265426125155722,original
ETH,Ethiopia,Debubawi,2006,6,0.2363890072279652,original
ETH,Ethiopia,Fafan,2006,6,0.2961738223538119,original
ETH,Ethiopia,Gamo Gofa,2006,6,0.5666436968660393,original
ETH,Ethiopia,Guji,2006,6,0.4023100423799772,original
ETH,Ethiopia,Gurage,2006,6,0.54648211754312,original
ETH,Ethiopia,Hadiya,2006,6,0.5152413701505264,original
ETH,Ethiopia,Horo Guduru,2006,6,0.5945822508242077,original
ETH,Ethiopia,Ilubabor,2006,6,0.7241306157845752,original
ETH,Ethiopia,Jimma,2006,6,0.6329185750337453,original
ETH,Ethiopia,Keffa,2006,6,0.6834906852028967,original
ETH,Ethiopia,Kelem Wellega,2006,6,0.7541933662877541,original
ETH,Ethiopia,Mehakelegnaw,2006,6,0.2230795151528811,original
ETH,Ethiopia,Mirab Arsi,2006,6,0.5290242641389419,original
ETH,Ethiopia,Mirab Gojjam,2006,6,0.5090073481365711,original
ETH,Ethiopia,Mirab Hararghe,2006,6,0.4326262105709523,original
ETH,Ethiopia,Mirab Shewa,2006,6,0.5533136175658171,original
ETH,Ethiopia,Mirab Welega,2006,6,0.7036840105949701,original
ETH,Ethiopia,Misraq Gojjam,2006,6,0.3889398093389746,original
ETH,Ethiopia,Misraq Harerge,2006,6,0.4415076963100857,original
ETH,Ethiopia,Misraq Shewa,2006,6,0.2886793823585488,original
ETH,Ethiopia,Misraq Wellega,2006,6,0.6692990268636845,original
ETH,Ethiopia,Misraqawi,2006,6,0.2104350796752856,original
ETH,Ethiopia,North Shewa,2006,6,0.3276974005744679,original
ETH,Ethiopia,Semen Gondar,2006,6,0.5309873896631585,original
ETH,Ethiopia,Semen Wello,2006,6,0.2491089482796979,original
ETH,Ethiopia,Sidama,2006,6,0.561851909101999,original
ETH,Ethiopia,Silti,2006,6,0.4589333441438104,original
ETH,Ethiopia,Wag Himra,2006,6,0.1897980445639137,original
ETH,Ethiopia,Agew Awi,2006,7,0.6384093730561031,original
ETH,Ethiopia,Alaba,2006,7,0.4868368921922758,original
ETH,Ethiopia,Arsi,2006,7,0.503856967185078,original
ETH,Ethiopia,Bale,2006,7,0.3582929551391579,original
ETH,Ethiopia,Bench Maji,2006,7,0.6825517461524927,original
ETH,Ethiopia,Borena,2006,7,0.3046394585972641,original
ETH,Ethiopia,Debub Gondar,2006,7,0.5060781719396502,original
ETH,Ethiopia,Debub Mirab Shewa,2006,7,0.4435516265629542,original
ETH,Ethiopia,Debub Omo,2006,7,0.4271561083422483,original
ETH,Ethiopia,Debub Wollo,2006,7,0.4231375315745638,original
ETH,Ethiopia,Debubawi,2006,7,0.3715861235831218,original
ETH,Ethiopia,Fafan,2006,7,0.2733493846533428,original
ETH,Ethiopia,Gamo Gofa,2006,7,0.4873017246391339,original
ETH,Ethiopia,Guji,2006,7,0.3427468053999046,original
ETH,Ethiopia,Gurage,2006,7,0.4208423337951529,original
ETH,Ethiopia,Hadiya,2006,7,0.475442596661529,original
ETH,Ethiopia,Horo Guduru,2006,7,0.5945771252796427,original
ETH,Ethiopia,Ilubabor,2006,7,0.6523965776499276,original
ETH,Ethiopia,Jimma,2006,7,0.5386813822675831,original
ETH,Ethiopia,Keffa,2006,7,0.576045194015576,original
ETH,Ethiopia,Kelem Wellega,2006,7,0.666864858604015,original
ETH,Ethiopia,Mehakelegnaw,2006,7,0.3793102683451859,original
ETH,Ethiopia,Mirab Arsi,2006,7,0.5222142719949545,original
ETH,Ethiopia,Mirab Gojjam,2006,7,0.5036144827400593,original
ETH,Ethiopia,Mirab Hararghe,2006,7,0.4665837735616778,original
ETH,Ethiopia,Mirab Shewa,2006,7,0.5791251303079017,original
ETH,Ethiopia,Mirab Welega,2006,7,0.6617194582834661,original
ETH,Ethiopia,Misraq Gojjam,2006,7,0.4530968498034243,original
ETH,Ethiopia,Misraq Harerge,2006,7,0.422792991789584,original
ETH,Ethiopia,Misraq Shewa,2006,7,0.4203201379951377,original
ETH,Ethiopia,Misraq Wellega,2006,7,0.6335779904735076,original
ETH,Ethiopia,Misraqawi,2006,7,0.3137794864326516,original
ETH,Ethiopia,North Shewa,2006,7,0.5054035440006248,original
ETH,Ethiopia,Semen Gondar,2006,7,0.637012960521799,original
ETH,Ethiopia,Semen Wello,2006,7,0.4144325933664145,original
ETH,Ethiopia,Sidama,2006,7,0.5231851462976843,original
ETH,Ethiopia,Silti,2006,7,0.4236505026871756,original
ETH,Ethiopia,Wag Himra,2006,7,0.4228196024561539,original
ETH,Ethiopia,Agew Awi,2006,8,0.7360519965059484,original
ETH,Ethiopia,Alaba,2006,8,0.5862054667963322,original
ETH,Ethiopia,Arsi,2006,8,0.6113255119492851,original
ETH,Ethiopia,Bale,2006,8,0.3539589096575949,original
ETH,Ethiopia,Bench Maji,2006,8,0.7191337279334106,original
ETH,Ethiopia,Borena,2006,8,0.3507953240027537,original
ETH,Ethiopia,Debub Gondar,2006,8,0.639157315166966,original
ETH,Ethiopia,Debub Mirab Shewa,2006,8,0.641359329565281,original
ETH,Ethiopia,Debub Omo,2006,8,0.4972213587140884,original
ETH,Ethiopia,Debub Wollo,2006,8,0.5847884686594493,original
ETH,Ethiopia,Debubawi,2006,8,0.5179790139570499,original
ETH,Ethiopia,Fafan,2006,8,0.299586430298544,original
ETH,Ethiopia,Gamo Gofa,2006,8,0.5710516235864304,original
ETH,Ethiopia,Guji,2006,8,0.4358549954270849,original
ETH,Ethiopia,Gurage,2006,8,0.6358947653755797,original
ETH,Ethiopia,Hadiya,2006,8,0.6128806988489163,original
ETH,Ethiopia,Horo Guduru,2006,8,0.7510399005063002,original
ETH,Ethiopia,Ilubabor,2006,8,0.8165428134109668,original
ETH,Ethiopia,Jimma,2006,8,0.730525795397486,original
ETH,Ethiopia,Keffa,2006,8,0.7308242872432479,original
ETH,Ethiopia,Kelem Wellega,2006,8,0.7888881528646299,original
ETH,Ethiopia,Mehakelegnaw,2006,8,0.5138890695263102,original
ETH,Ethiopia,Mirab Arsi,2006,8,0.5942911176317541,original
ETH,Ethiopia,Mirab Gojjam,2006,8,0.6424394085536042,original
ETH,Ethiopia,Mirab Hararghe,2006,8,0.535621291002107,original
ETH,Ethiopia,Mirab Shewa,2006,8,0.6882761618470956,original
ETH,Ethiopia,Mirab Welega,2006,8,0.7893898109233942,original
ETH,Ethiopia,Misraq Gojjam,2006,8,0.6455311367195307,original
ETH,Ethiopia,Misraq Harerge,2006,8,0.4480452866485275,original
ETH,Ethiopia,Misraq Shewa,2006,8,0.5623766820391823,original
ETH,Ethiopia,Misraq Wellega,2006,8,0.7825391674562725,original
ETH,Ethiopia,Misraqawi,2006,8,0.4361455906118464,original
ETH,Ethiopia,North Shewa,2006,8,0.6317477776235061,original
ETH,Ethiopia,Semen Gondar,2006,8,0.7180156481977356,original
ETH,Ethiopia,Semen Wello,2006,8,0.5709443404621655,original
ETH,Ethiopia,Sidama,2006,8,0.6157528353345068,original
ETH,Ethiopia,Silti,2006,8,0.5802525319681249,original
ETH,Ethiopia,Wag Himra,2006,8,0.5623265980155743,original
ETH,Ethiopia,Agew Awi,2006,9,0.7369071436134312,original
ETH,Ethiopia,Alaba,2006,9,0.5932736246179493,original
ETH,Ethiopia,Arsi,2006,9,0.6371773213530173,original
ETH,Ethiopia,Bale,2006,9,0.4438715279620818,original
ETH,Ethiopia,Bench Maji,2006,9,0.6756154453553295,original
ETH,Ethiopia,Borena,2006,9,0.3424350929571227,original
ETH,Ethiopia,Debub Gondar,2006,9,0.5938866974547579,original
ETH,Ethiopia,Debub Mirab Shewa,2006,9,0.6519696677813317,original
ETH,Ethiopia,Debub Omo,2006,9,0.4518521835451295,original
ETH,Ethiopia,Debub Wollo,2006,9,0.5892766520293755,original
ETH,Ethiopia,Debubawi,2006,9,0.5007398895501955,original
ETH,Ethiopia,Fafan,2006,9,0.3293271260794472,original
ETH,Ethiopia,Gamo Gofa,2006,9,0.6053335623630156,original
ETH,Ethiopia,Guji,2006,9,0.50749364203733,original
ETH,Ethiopia,Gurage,2006,9,0.675657061823585,original
ETH,Ethiopia,Hadiya,2006,9,0.6521008362575021,original
ETH,Ethiopia,Horo Guduru,2006,9,0.7599044691216297,original
ETH,Ethiopia,Ilubabor,2006,9,0.8012120111065821,original
ETH,Ethiopia,Jimma,2006,9,0.7399204781419874,original
ETH,Ethiopia,Keffa,2006,9,0.7454238369312747,original
ETH,Ethiopia,Kelem Wellega,2006,9,0.806833683131219,original
ETH,Ethiopia,Mehakelegnaw,2006,9,0.469010208612742,original
ETH,Ethiopia,Mirab Arsi,2006,9,0.597543316636542,original
ETH,Ethiopia,Mirab Gojjam,2006,9,0.6815379416125564,original
ETH,Ethiopia,Mirab Hararghe,2006,9,0.5393203912811534,original
ETH,Ethiopia,Mirab Shewa,2006,9,0.7109548970801663,original
ETH,Ethiopia,Mirab Welega,2006,9,0.7759415871116188,original
ETH,Ethiopia,Misraq Gojjam,2006,9,0.6713214820583724,original
ETH,Ethiopia,Misraq Harerge,2006,9,0.5035772674113328,original
ETH,Ethiopia,Misraq Shewa,2006,9,0.5538800897985006,original
ETH,Ethiopia,Misraq Wellega,2006,9,0.7748826380530441,original
ETH,Ethiopia,Misraqawi,2006,9,0.383894893453097,original
ETH,Ethiopia,North Shewa,2006,9,0.6343324537691886,original
ETH,Ethiopia,Semen Gondar,2006,9,0.6871788932945353,original
ETH,Ethiopia,Semen Wello,2006,9,0.5532755636806829,original
ETH,Ethiopia,Sidama,2006,9,0.649719101476047,original
ETH,Ethiopia,Silti,2006,9,0.6237972664936987,original
ETH,Ethiopia,Wag Himra,2006,9,0.4632681694799118,original
ETH,Ethiopia,Agew Awi,2006,10,0.7003686303055969,original
ETH,Ethiopia,Alaba,2006,10,0.4949775632120033,original
ETH,Ethiopia,Arsi,2006,10,0.5731614267734562,original
ETH,Ethiopia,Bale,2006,10,0.5510049341881595,original
ETH,Ethiopia,Bench Maji,2006,10,0.6280698712467937,original
ETH,Ethiopia,Borena,2006,10,0.4087078699937135,original
ETH,Ethiopia,Debub Gondar,2006,10,0.4762823968628239,original
ETH,Ethiopia,Debub Mirab Shewa,2006,10,0.5953995583745276,original
ETH,Ethiopia,Debub Omo,2006,10,0.4371536391108513,original
ETH,Ethiopia,Debub Wollo,2006,10,0.4841167064718392,original
ETH,Ethiopia,Debubawi,2006,10,0.3893757834162868,original
ETH,Ethiopia,Fafan,2006,10,0.3108155618060693,original
ETH,Ethiopia,Gamo Gofa,2006,10,0.5697572855743102,original
ETH,Ethiopia,Guji,2006,10,0.5552171361955921,original
ETH,Ethiopia,Gurage,2006,10,0.6499175913097603,original
ETH,Ethiopia,Hadiya,2006,10,0.6488049158823338,original
ETH,Ethiopia,Horo Guduru,2006,10,0.719248716590133,original
ETH,Ethiopia,Ilubabor,2006,10,0.7875612238776115,original
ETH,Ethiopia,Jimma,2006,10,0.7312688219281803,original
ETH,Ethiopia,Keffa,2006,10,0.7577900919979959,original
ETH,Ethiopia,Kelem Wellega,2006,10,0.7682561900301277,original
ETH,Ethiopia,Mehakelegnaw,2006,10,0.3488018562138645,original
ETH,Ethiopia,Mirab Arsi,2006,10,0.5477449424211127,original
ETH,Ethiopia,Mirab Gojjam,2006,10,0.6290083548502933,original
ETH,Ethiopia,Mirab Hararghe,2006,10,0.5205717389817526,original
ETH,Ethiopia,Mirab Shewa,2006,10,0.6764946893678113,original
ETH,Ethiopia,Mirab Welega,2006,10,0.7695022154805312,original
ETH,Ethiopia,Misraq Gojjam,2006,10,0.5851093806223757,original
ETH,Ethiopia,Misraq Harerge,2006,10,0.5467206434674686,original
ETH,Ethiopia,Misraq Shewa,2006,10,0.4189049898713788,original
ETH,Ethiopia,Misraq Wellega,2006,10,0.747644882924873,original
ETH,Ethiopia,Misraqawi,2006,10,0.3079400011274805,original
ETH,Ethiopia,North Shewa,2006,10,0.5311097694316929,original
ETH,Ethiopia,Semen Gondar,2006,10,0.5983721251597479,original
ETH,Ethiopia,Semen Wello,2006,10,0.4345620595262277,original
ETH,Ethiopia,Sidama,2006,10,0.6294356987261035,original
ETH,Ethiopia,Silti,2006,10,0.5430199036323202,original
ETH,Ethiopia,Wag Himra,2006,10,0.3376282049254849,original
ETH,Ethiopia,Agew Awi,2006,11,0.6405896535066231,original
ETH,Ethiopia,Alaba,2006,11,0.4079534523478744,original
ETH,Ethiopia,Arsi,2006,11,0.5548106258797686,original
ETH,Ethiopia,Bale,2006,11,0.6165124738715686,original
ETH,Ethiopia,Bench Maji,2006,11,0.6619006431373532,original
ETH,Ethiopia,Borena,2006,11,0.5703223995713683,original
ETH,Ethiopia,Debub Gondar,2006,11,0.4162827877622669,original
ETH,Ethiopia,Debub Mirab Shewa,2006,11,0.4873178585708059,original
ETH,Ethiopia,Debub Omo,2006,11,0.5520339193173809,original
ETH,Ethiopia,Debub Wollo,2006,11,0.4240296972971489,original
ETH,Ethiopia,Debubawi,2006,11,0.3460301097536923,original
ETH,Ethiopia,Fafan,2006,11,0.3067613831729581,original
ETH,Ethiopia,Gamo Gofa,2006,11,0.6184946420993069,original
ETH,Ethiopia,Guji,2006,11,0.7040499771354222,original
ETH,Ethiopia,Gurage,2006,11,0.5695408650081323,original
ETH,Ethiopia,Hadiya,2006,11,0.5625929393631324,original
ETH,Ethiopia,Horo Guduru,2006,11,0.6621158961792069,original
ETH,Ethiopia,Ilubabor,2006,11,0.7814348530531567,original
ETH,Ethiopia,Jimma,2006,11,0.7199361264695706,original
ETH,Ethiopia,Keffa,2006,11,0.7558738033428971,original
ETH,Ethiopia,Kelem Wellega,2006,11,0.752163823134763,original
ETH,Ethiopia,Mehakelegnaw,2006,11,0.3015155828421373,original
ETH,Ethiopia,Mirab Arsi,2006,11,0.5804273284479594,original
ETH,Ethiopia,Mirab Gojjam,2006,11,0.5651154068824183,original
ETH,Ethiopia,Mirab Hararghe,2006,11,0.5085504855962577,original
ETH,Ethiopia,Mirab Shewa,2006,11,0.5929313390502344,original
ETH,Ethiopia,Mirab Welega,2006,11,0.7293841261005507,original
ETH,Ethiopia,Misraq Gojjam,2006,11,0.5121289281668557,original
ETH,Ethiopia,Misraq Harerge,2006,11,0.5196486166404118,original
ETH,Ethiopia,Misraq Shewa,2006,11,0.3415262106293197,original
ETH,Ethiopia,Misraq Wellega,2006,11,0.7100463443366024,original
ETH,Ethiopia,Misraqawi,2006,11,0.2869135354028862,original
ETH,Ethiopia,North Shewa,2006,11,0.4436776373907684,original
ETH,Ethiopia,Semen Gondar,2006,11,0.5171742207401426,original
ETH,Ethiopia,Semen Wello,2006,11,0.391873180310109,original
ETH,Ethiopia,Sidama,2006,11,0.691174788700486,original
ETH,Ethiopia,Silti,2006,11,0.4476461684581171,original
ETH,Ethiopia,Wag Himra,2006,11,0.3130299449210049,original
ETH,Ethiopia,Agew Awi,2006,12,0.5088438761464856,original
ETH,Ethiopia,Alaba,2006,12,0.3312453181439289,original
ETH,Ethiopia,Arsi,2006,12,0.491505466787229,original
ETH,Ethiopia,Bale,2006,12,0.5703433490670533,original
ETH,Ethiopia,Bench Maji,2006,12,0.7006842073002068,original
ETH,Ethiopia,Borena,2006,12,0.5690312024680722,original
ETH,Ethiopia,Debub Gondar,2006,12,0.3506006423705435,original
ETH,Ethiopia,Debub Mirab Shewa,2006,12,0.3993057265920324,original
ETH,Ethiopia,Debub Omo,2006,12,0.6522399809513869,original
ETH,Ethiopia,Debub Wollo,2006,12,0.3565416381606566,original
ETH,Ethiopia,Debubawi,2006,12,0.3231052428851534,original
ETH,Ethiopia,Fafan,2006,12,0.2859535820379967,original
ETH,Ethiopia,Gamo Gofa,2006,12,0.6262960307701685,original
ETH,Ethiopia,Guji,2006,12,0.6805511364661024,original
ETH,Ethiopia,Gurage,2006,12,0.4861355691424209,original
ETH,Ethiopia,Hadiya,2006,12,0.4830872265765913,original
ETH,Ethiopia,Horo Guduru,2006,12,0.5755730589742083,original
ETH,Ethiopia,Ilubabor,2006,12,0.7329890476336988,original
ETH,Ethiopia,Jimma,2006,12,0.6739652972433119,original
ETH,Ethiopia,Keffa,2006,12,0.7570809684838546,original
ETH,Ethiopia,Kelem Wellega,2006,12,0.6410957290057974,original
ETH,Ethiopia,Mehakelegnaw,2006,12,0.2597430220108417,original
ETH,Ethiopia,Mirab Arsi,2006,12,0.5272442747093026,original
ETH,Ethiopia,Mirab Gojjam,2006,12,0.469225507006293,original
ETH,Ethiopia,Mirab Hararghe,2006,12,0.4963903602303507,original
ETH,Ethiopia,Mirab Shewa,2006,12,0.5060735135535817,original
ETH,Ethiopia,Mirab Welega,2006,12,0.6106572944789265,original
ETH,Ethiopia,Misraq Gojjam,2006,12,0.4243956132971276,original
ETH,Ethiopia,Misraq Harerge,2006,12,0.4897951799608573,original
ETH,Ethiopia,Misraq Shewa,2006,12,0.3087200156496432,original
ETH,Ethiopia,Misraq Wellega,2006,12,0.6210563970908347,original
ETH,Ethiopia,Misraqawi,2006,12,0.2769664574564043,original
ETH,Ethiopia,North Shewa,2006,12,0.387913364631151,original
ETH,Ethiopia,Semen Gondar,2006,12,0.3906870862346603,original
ETH,Ethiopia,Semen Wello,2006,12,0.3487828685567258,original
ETH,Ethiopia,Sidama,2006,12,0.6756993379274245,original
ETH,Ethiopia,Silti,2006,12,0.3629186689214232,original
ETH,Ethiopia,Wag Himra,2006,12,0.2730001871104607,original
ETH,Ethiopia,Agew Awi,2007,1,0.4083402351866801,original
ETH,Ethiopia,Alaba,2007,1,0.2786847874409559,original
ETH,Ethiopia,Arsi,2007,1,0.4137675027038168,original
ETH,Ethiopia,Bale,2007,1,0.455183193250586,original
ETH,Ethiopia,Bench Maji,2007,1,0.699494363589499,original
ETH,Ethiopia,Borena,2007,1,0.4366289522312098,original
ETH,Ethiopia,Debub Gondar,2007,1,0.29648208183566,original
ETH,Ethiopia,Debub Mirab Shewa,2007,1,0.332385300959581,original
ETH,Ethiopia,Debub Omo,2007,1,0.6108811358714085,original
ETH,Ethiopia,Debub Wollo,2007,1,0.3162801901012452,original
ETH,Ethiopia,Debubawi,2007,1,0.2994067343055703,original
ETH,Ethiopia,Fafan,2007,1,0.2470550885763629,original
ETH,Ethiopia,Gamo Gofa,2007,1,0.5953166053765522,original
