ISO3,COUNTRY,ADM_NAME,year,month,spei_01,data_status
ETH,Ethiopia,Bench Maji,2021,7,0.8795123159190201,original
ETH,Ethiopia,Borena,2021,7,1.0730068720918906,original
ETH,Ethiopia,Debub Gondar,2021,7,1.2373438943192692,original
ETH,Ethiopia,Debub Mirab Shewa,2021,7,0.974456163779866,original
ETH,Ethiopia,Debub Omo,2021,7,1.230356997500504,original
ETH,Ethiopia,Debub Wollo,2021,7,1.033962503600573,original
ETH,Ethiopia,Debubawi,2021,7,0.8796883760940948,original
ETH,Ethiopia,Fafan,2021,7,0.8336364926919412,original
ETH,Ethiopia,Gamo Gofa,2021,7,0.9652462265666388,original
ETH,Ethiopia,Guji,2021,7,1.1688055786339546,original
ETH,Ethiopia,Gurage,2021,7,0.3289096373660559,original
ETH,Ethiopia,Hadiya,2021,7,0.2462656242054661,original
ETH,Ethiopia,Horo Guduru,2021,7,0.5564403539683138,original
ETH,Ethiopia,Ilubabor,2021,7,0.047733778650614,original
ETH,Ethiopia,Jimma,2021,7,0.4061384693615966,original
ETH,Ethiopia,Keffa,2021,7,0.7711359847216569,original
ETH,Ethiopia,Kelem Wellega,2021,7,-0.6158618679922074,original
ETH,Ethiopia,Mehakelegnaw,2021,7,0.4922519613177013,original
ETH,Ethiopia,Mirab Arsi,2021,7,0.7874184750236969,original
ETH,Ethiopia,Mirab Gojjam,2021,7,0.4518024186328264,original
ETH,Ethiopia,Mirab Hararghe,2021,7,1.092799187103907,original
ETH,Ethiopia,Mirab Shewa,2021,7,0.9567364762699436,original
ETH,Ethiopia,Mirab Welega,2021,7,-0.46792748383672,original
ETH,Ethiopia,Misraq Gojjam,2021,7,0.9310018307822092,original
ETH,Ethiopia,Misraq Harerge,2021,7,0.768869482110042,original
ETH,Ethiopia,Misraq Shewa,2021,7,1.1183195953862042,original
ETH,Ethiopia,Misraq Wellega,2021,7,0.3214011909124991,original
ETH,Ethiopia,Misraqawi,2021,7,0.4314432292766527,original
ETH,Ethiopia,North Shewa,2021,7,1.33328378429586,original
ETH,Ethiopia,Semen Gondar,2021,7,0.0911243333931503,original
ETH,Ethiopia,Semen Wello,2021,7,1.1779126273118017,original
ETH,Ethiopia,Sidama,2021,7,1.189413144460675,original
ETH,Ethiopia,Silti,2021,7,0.4140613499809712,original
ETH,Ethiopia,Wag Himra,2021,7,0.918592473626444,original
ETH,Ethiopia,Agew Awi,2021,8,0.7747151819571138,original
ETH,Ethiopia,Alaba,2021,8,-0.3888323937785136,original
ETH,Ethiopia,Arsi,2021,8,-0.3340840500198939,original
ETH,Ethiopia,Bale,2021,8,-1.2702687742022722,original
ETH,Ethiopia,Bench Maji,2021,8,-0.483428566084867,original
ETH,Ethiopia,Borena,2021,8,-1.374517671842359,original
ETH,Ethiopia,Debub Gondar,2021,8,0.4944791475818085,original
ETH,Ethiopia,Debub Mirab Shewa,2021,8,-0.0104228180134669,original
ETH,Ethiopia,Debub Omo,2021,8,-1.6384366982803324,original
ETH,Ethiopia,Debub Wollo,2021,8,0.0430781035532614,original
ETH,Ethiopia,Debubawi,2021,8,0.1747750608086519,original
ETH,Ethiopia,Fafan,2021,8,-0.275869721054614,original
ETH,Ethiopia,Gamo Gofa,2021,8,-1.5899406097052644,original
ETH,Ethiopia,Guji,2021,8,-1.517962588086913,original
ETH,Ethiopia,Gurage,2021,8,-0.2924551201710584,original
ETH,Ethiopia,Hadiya,2021,8,-0.4882681353711613,original
ETH,Ethiopia,Horo Guduru,2021,8,0.0020363831639822,original
