ISO3,COUNTRY,ADM_NAME,year,month,precip_mm,lat_wgs84,lon_wgs84
ETH,Ethiopia,Ilubabor,2004,9,290.84356973157526,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2004,9,224.56668851101816,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2004,9,213.6686768518716,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2004,9,244.08981695899547,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2004,9,20.329234472573024,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2004,9,123.36593379938668,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2004,9,183.1384957644404,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2004,9,107.2103603443479,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2004,9,178.48897671966284,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2004,9,286.2447708453924,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2004,9,142.36945911729958,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2004,9,90.46577827205364,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2004,9,85.73420441961807,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2004,9,245.451412875054,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2004,9,6.842990403839194,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2004,9,106.06965839458044,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2004,9,133.40899653096645,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2004,9,40.4023971053097,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2004,9,126.8101953360933,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2004,9,125.00692445558914,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2004,9,22.113242771630176,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2004,10,105.739557110178,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2004,10,51.362884158325,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2004,10,65.55707341090259,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2004,10,88.07967369627671,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2004,10,59.91888499154432,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2004,10,91.81867812828952,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2004,10,51.8376132304776,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2004,10,36.52690472386239,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2004,10,52.32334115841232,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2004,10,27.07449611075897,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2004,10,8.967649068793225,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2004,10,33.06488336224481,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2004,10,71.52456693140498,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2004,10,102.58121591995672,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2004,10,51.69817490039421,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2004,10,84.46504363155798,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2004,10,100.42299339743342,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2004,10,125.62334122335976,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2004,10,110.994420472375,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2004,10,109.15851757464996,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2004,10,90.90637801169544,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2004,10,14.777786647905662,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2004,10,79.99833409420094,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2004,10,98.58648103398976,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2004,10,61.87560068686664,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2004,10,46.32037564446901,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2004,10,116.1463489803035,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2004,10,67.20491737269292,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2004,10,69.6476909881742,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2004,10,28.25364446618704,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2004,10,109.74170434934898,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2004,10,16.11065361802021,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2004,10,20.48397215723316,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2004,10,61.12086420374253,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2004,10,24.513842044902503,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2004,10,94.3046881530948,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2004,10,53.10815280384272,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2004,10,13.589988646486155,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2004,11,26.432898086323625,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2004,11,16.13801226977939,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2004,11,16.382719858117568,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2004,11,40.96923229128256,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2004,11,157.44354658989104,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2004,11,102.66106641547726,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2004,11,15.941681397529184,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2004,11,5.012388922211286,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2004,11,155.48630040992592,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2004,11,15.228720010163345,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2004,11,5.3803248048030445,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2004,11,18.065189725697955,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2004,11,119.45906911373388,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2004,11,111.44255760027416,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2004,11,7.437198047349221,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2004,11,16.958201067744703,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2004,11,27.0239447875697,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2004,11,85.46021932666407,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2004,11,48.25908045883213,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2004,11,139.64214810813323,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2004,11,91.6006197384567,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2004,11,6.941492244595703,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2004,11,33.04265601259181,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2004,11,25.894408626176983,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2004,11,22.11792713527122,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2004,11,12.940364793189262,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2004,11,45.73635775470685,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2004,11,17.567771759339937,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2004,11,28.344673330590705,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2004,11,10.394678797386923,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2004,11,31.75277065297017,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2004,11,8.503130953155242,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2004,11,12.355673301163709,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2004,11,11.981093228620786,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2004,11,16.600928981679026,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2004,11,64.87907422184081,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2004,11,7.142059715640064,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2004,11,6.917450963356671,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2004,12,6.291258146280942,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2004,12,7.333320457095999,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2004,12,9.51829792395701,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2004,12,16.396712727422567,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2004,12,83.38070737596342,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2004,12,17.644012498349266,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2004,12,6.619887175154746,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2004,12,4.257979714749562,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2004,12,40.204669564295294,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2004,12,10.691601105474795,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2004,12,1.9927935464997664,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2004,12,0.0,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2004,12,43.2161202259898,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2004,12,14.209729119252929,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2004,12,8.494172297687243,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2004,12,19.176510896749363,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2004,12,7.658838185517808,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2004,12,29.33552459618993,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2004,12,42.056363262378206,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2004,12,75.87358796670635,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2004,12,11.417638268330304,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2004,12,0.5039034101603488,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2004,12,20.26063663792469,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2004,12,5.603430380308539,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2004,12,9.272281635989152,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2004,12,10.470322493543804,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2004,12,3.202831423267108,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2004,12,9.914751919316217,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2004,12,4.045849064853038,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2004,12,1.4228833732466208,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2004,12,11.94611456713784,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2004,12,6.494817266228394,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2004,12,4.055259872425459,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2004,12,0.7628012313544035,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2004,12,9.246038729224134,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2004,12,34.987505100346894,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2004,12,7.138373033261635,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2004,12,1.316040010161028,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2005,1,3.9656746407771424,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2005,1,31.27229348321065,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2005,1,30.62373913633689,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2005,1,10.08367600824321,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2005,1,21.304742206277,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2005,1,21.559968046987496,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2005,1,7.162573923964796,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2005,1,26.17293074454946,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2005,1,30.918521060035715,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2005,1,20.482839522181504,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2005,1,7.758960635490337,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2005,1,5.190983849322679,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2005,1,40.59258801363698,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2005,1,17.01625608225697,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2005,1,41.42116004335944,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2005,1,30.5296114612274,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2005,1,8.795837770751412,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2005,1,17.727297825069968,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2005,1,33.478613952306326,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2005,1,31.31695005700099,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2005,1,3.948172764967186,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2005,1,0.8984198015323478,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2005,1,36.48215034059311,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2005,1,4.895915919093724,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2005,1,12.776287028840118,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2005,1,23.26925015668114,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2005,1,2.0768278338975144,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2005,1,11.303953882638702,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2005,1,11.637280030532557,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2005,1,26.292811731727586,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2005,1,6.042784464379936,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2005,1,2.30107050072525,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2005,1,23.33635461612539,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2005,1,0.9288328954864934,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2005,1,16.57671945892858,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2005,1,35.29804825648158,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2005,1,36.699157069509695,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2005,1,9.309222598218703,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2005,2,7.313980807873576,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2005,2,19.4055261434731,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2005,2,14.819793250613342,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2005,2,11.587105321492643,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2005,2,24.49505999271317,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2005,2,7.499949031696803,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2005,2,8.312120742241742,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2005,2,11.799983793841992,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2005,2,12.933419556937888,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2005,2,10.901574118648306,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2005,2,11.9112423278848,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2005,2,4.022969386864083,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2005,2,21.998654586231552,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2005,2,16.5422301391438,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2005,2,13.555607737211748,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2005,2,13.365973625026578,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2005,2,6.075094916150161,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2005,2,12.836526071629743,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2005,2,9.640871671108815,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2005,2,20.509498846768043,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2005,2,7.753519090858512,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2005,2,1.3024478879055013,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2005,2,17.068919959874716,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2005,2,9.569396776626506,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2005,2,10.607323681646236,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2005,2,8.79782601365395,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2005,2,1.1878601820526835,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2005,2,7.6999220176572996,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2005,2,7.653152565372783,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2005,2,14.247047888220605,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2005,2,4.956817200778413,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2005,2,4.744643780187229,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2005,2,9.555033160385152,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2005,2,2.524798631344951,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2005,2,12.716613544823996,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2005,2,17.124332429301845,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2005,2,15.67900847295662,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2005,2,11.88151802063472,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2005,3,44.61349461557288,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2005,3,93.5516155584881,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2005,3,84.92401819976008,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2005,3,37.12396687193661,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2005,3,130.73389611678198,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2005,3,56.721142313403824,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2005,3,43.234985890517066,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2005,3,70.3065400420233,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2005,3,124.62871029023916,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2005,3,88.15439207230534,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2005,3,38.4499027504344,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2005,3,55.858579024100266,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2005,3,153.64704480374832,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2005,3,76.30485624501902,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2005,3,105.64742176659564,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2005,3,109.3656580837605,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2005,3,104.68872489153564,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2005,3,113.35848215689518,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2005,3,133.71101397994948,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2005,3,162.22445583911397,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2005,3,62.916889604757,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2005,3,39.03111088012712,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2005,3,88.08850735798224,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2005,3,44.1069908812736,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2005,3,74.2347275478858,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2005,3,92.63209266086554,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2005,3,53.94714649345138,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2005,3,78.0718244595336,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2005,3,65.90101381531588,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2005,3,77.45414190659092,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2005,3,111.49355326216032,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2005,3,62.83383122584275,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2005,3,59.10179011921385,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2005,3,16.72582026067015,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2005,3,71.18714657189642,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2005,3,113.15669788887227,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2005,3,105.17431868861304,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2005,3,38.42342842450978,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2005,4,16.61837519577872,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2005,4,144.1988524220062,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2005,4,141.78144424722052,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2005,4,144.8932216318921,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2005,4,118.42907005356844,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2005,4,148.38102200394317,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2005,4,30.00696402427452,1298625.058155536,403618.6083826701
ETH,Ethiopia,Debub Mirab Shewa,2005,4,92.65708796572082,951583.702996164,413642.13798491366
ETH,Ethiopia,Debub Omo,2005,4,134.82366770710854,594506.2145672034,208934.4131032283
ETH,Ethiopia,Debub Wollo,2005,4,76.97749098384142,1211322.3946568086,521174.620529377
ETH,Ethiopia,Debubawi,2005,4,58.02860571688959,1431751.9084497697,553121.0303109066
ETH,Ethiopia,Fafan,2005,4,86.90858741101171,1032469.6618888458,952209.2310375178
ETH,Ethiopia,Gamo Gofa,2005,4,213.84814306586443,691442.4764312886,300949.4333249477
ETH,Ethiopia,Guji,2005,4,202.4955351209252,617143.6581352132,515541.0155111069
ETH,Ethiopia,Gurage,2005,4,105.055788166951,900983.5306617755,398032.32849572034
ETH,Ethiopia,Hadiya,2005,4,148.33174123747776,830355.5261159564,362049.58761804504
ETH,Ethiopia,Horo Guduru,2005,4,54.42611205826995,1073842.1136536016,303139.1779347765
ETH,Ethiopia,Ilubabor,2005,4,51.21083872188048,923454.0637086349,147288.1625894781
ETH,Ethiopia,Jimma,2005,4,110.0098195816318,875746.526436117,259839.3932920487
ETH,Ethiopia,Keffa,2005,4,155.8154091906851,799856.0187669549,177107.59706387814
ETH,Ethiopia,Kelem Wellega,2005,4,36.49141977106717,975242.8784768393,35649.15365851755
ETH,Ethiopia,Mehakelegnaw,2005,4,43.51328871729224,1540791.2187320353,491809.79678931914
ETH,Ethiopia,Mirab Arsi,2005,4,150.3645486673659,779934.148437699,497832.64267631114
ETH,Ethiopia,Mirab Gojjam,2005,4,21.70418240700636,1244606.9300988333,305658.1265369256
ETH,Ethiopia,Mirab Hararghe,2005,4,129.8725881746957,959821.8674397503,695425.1512868485
ETH,Ethiopia,Mirab Shewa,2005,4,81.93213778547702,1012787.6426533792,374720.2339558294
ETH,Ethiopia,Mirab Welega,2005,4,29.60439855554912,1032697.9544891039,93189.34631555267
ETH,Ethiopia,Misraq Gojjam,2005,4,51.738223611100096,1162307.4901609693,382504.35478102614
ETH,Ethiopia,Misraq Harerge,2005,4,99.68659082019312,977116.6510985142,830176.1323061767
ETH,Ethiopia,Misraq Shewa,2005,4,85.87146545069317,941809.9861702574,516513.8849465026
ETH,Ethiopia,Misraq Wellega,2005,4,48.70896677613978,1039747.3867830498,238185.46961815926
ETH,Ethiopia,Misraqawi,2005,4,95.46090368375454,1557122.5327505618,561161.672201031
ETH,Ethiopia,North Shewa,2005,4,82.82463870305212,1077319.1297421285,519061.2007128659
ETH,Ethiopia,Semen Gondar,2005,4,16.200669041016155,1403688.5691285583,283385.27954423864
ETH,Ethiopia,Semen Wello,2005,4,65.3327266348795,1313128.4243678527,523400.57115138916
ETH,Ethiopia,Sidama,2005,4,200.90222529088783,736495.4309496412,448981.57327440515
ETH,Ethiopia,Silti,2005,4,131.64363938234223,860238.8301044789,413973.540730715
ETH,Ethiopia,Wag Himra,2005,4,39.37294964587802,1405454.9019432787,480362.52930550167
ETH,Ethiopia,Agew Awi,2005,5,85.52118691519966,1237966.7252032289,237630.7306528011
ETH,Ethiopia,Alaba,2005,5,153.79146548813338,819281.7111043445,413070.2957213864
ETH,Ethiopia,Arsi,2005,5,140.73314149972302,877645.5697772538,574724.9062585309
ETH,Ethiopia,Bale,2005,5,204.5483616348509,747946.3065913733,681361.231348667
ETH,Ethiopia,Bench Maji,2005,5,218.8204558718864,701473.8482259716,114196.96727000308
ETH,Ethiopia,Borena,2005,5,175.1425503571017,515172.1606803286,418016.61866877874
ETH,Ethiopia,Debub Gondar,2005,5,46.245433440965535,1298625.058155536,403618.6083826701
