ISO3,COUNTRY,ADM_NAME,year,month,lst_c,data_status
ETH,Ethiopia,Mirab Shewa,2010,9,22.41274313306176,original
ETH,Ethiopia,Mirab Welega,2010,9,24.6890743936344,original
ETH,Ethiopia,Misraq Gojjam,2010,9,23.8013123819838,original
ETH,Ethiopia,Misraq Harerge,2010,9,29.70693584419303,original
ETH,Ethiopia,Misraq Shewa,2010,9,28.12269001144001,original
ETH,Ethiopia,Misraq Wellega,2010,9,24.06779152119421,original
ETH,Ethiopia,Misraqawi,2010,9,29.30120828322313,original
ETH,Ethiopia,North Shewa,2010,9,24.27695642458589,original
ETH,Ethiopia,Semen Gondar,2010,9,27.773165245451487,original
ETH,Ethiopia,Semen Wello,2010,9,27.617456545079968,original
ETH,Ethiopia,Sidama,2010,9,23.55683847419112,original
ETH,Ethiopia,Silti,2010,9,23.5686475321226,original
ETH,Ethiopia,Wag Himra,2010,9,31.555868021241004,original
ETH,Ethiopia,Agew Awi,2010,10,26.89691001495561,original
ETH,Ethiopia,Alaba,2010,10,32.24120774289159,original
ETH,Ethiopia,Arsi,2010,10,27.06684377755484,original
ETH,Ethiopia,Bale,2010,10,28.72729511868429,original
ETH,Ethiopia,Bench Maji,2010,10,29.66885327080088,original
ETH,Ethiopia,Borena,2010,10,31.364846094862564,original
ETH,Ethiopia,Debub Gondar,2010,10,32.36388367395276,original
ETH,Ethiopia,Debub Mirab Shewa,2010,10,29.2904156973927,original
ETH,Ethiopia,Debub Omo,2010,10,35.647507662694984,original
ETH,Ethiopia,Debub Wollo,2010,10,30.5018684112116,original
ETH,Ethiopia,Debubawi,2010,10,32.74592348953319,original
ETH,Ethiopia,Fafan,2010,10,41.051025215889474,original
ETH,Ethiopia,Gamo Gofa,2010,10,26.004709672719613,original
ETH,Ethiopia,Guji,2010,10,25.570667695353222,original
ETH,Ethiopia,Gurage,2010,10,27.4027910634567,original
ETH,Ethiopia,Hadiya,2010,10,28.06120475737604,original
ETH,Ethiopia,Horo Guduru,2010,10,26.011550492562545,original
ETH,Ethiopia,Ilubabor,2010,10,23.771444317106763,original
ETH,Ethiopia,Jimma,2010,10,24.703068711648477,original
ETH,Ethiopia,Keffa,2010,10,23.563381247437277,original
ETH,Ethiopia,Kelem Wellega,2010,10,25.3714364076728,original
ETH,Ethiopia,Mehakelegnaw,2010,10,35.02220600555252,original
ETH,Ethiopia,Mirab Arsi,2010,10,24.400872317268824,original
ETH,Ethiopia,Mirab Gojjam,2010,10,26.71471364632264,original
ETH,Ethiopia,Mirab Hararghe,2010,10,33.448505868191475,original
ETH,Ethiopia,Mirab Shewa,2010,10,27.50149497755376,original
ETH,Ethiopia,Mirab Welega,2010,10,25.19952297896165,original
ETH,Ethiopia,Misraq Gojjam,2010,10,28.80550826281073,original
ETH,Ethiopia,Misraq Harerge,2010,10,34.44438646236098,original
ETH,Ethiopia,Misraq Shewa,2010,10,34.387260355593696,original
ETH,Ethiopia,Misraq Wellega,2010,10,25.922559661507943,original
ETH,Ethiopia,Misraqawi,2010,10,31.689977951493308,original
ETH,Ethiopia,North Shewa,2010,10,30.36316058788994,original
ETH,Ethiopia,Semen Gondar,2010,10,31.05840952969453,original
ETH,Ethiopia,Semen Wello,2010,10,31.94371689091372,original
ETH,Ethiopia,Sidama,2010,10,24.89819092762666,original
ETH,Ethiopia,Silti,2010,10,29.55094174697309,original
ETH,Ethiopia,Wag Himra,2010,10,36.53526456804277,original
ETH,Ethiopia,Agew Awi,2010,11,29.344254999536783,original
ETH,Ethiopia,Alaba,2010,11,34.74582522923038,original
ETH,Ethiopia,Arsi,2010,11,30.08172107315525,original
ETH,Ethiopia,Bale,2010,11,32.038776871431665,original
ETH,Ethiopia,Bench Maji,2010,11,31.67741698310117,original
ETH,Ethiopia,Borena,2010,11,33.855856140423285,original
ETH,Ethiopia,Debub Gondar,2010,11,33.34621879048773,original
ETH,Ethiopia,Debub Mirab Shewa,2010,11,30.061760958854368,original
ETH,Ethiopia,Debub Omo,2010,11,37.87771985491742,original
ETH,Ethiopia,Debub Wollo,2010,11,31.49772284587485,original
ETH,Ethiopia,Debubawi,2010,11,33.161588644089456,original
ETH,Ethiopia,Fafan,2010,11,38.76895914137679,original
ETH,Ethiopia,Gamo Gofa,2010,11,29.339028511401636,original
ETH,Ethiopia,Guji,2010,11,28.13794122193461,original
ETH,Ethiopia,Gurage,2010,11,29.165628676987357,original
ETH,Ethiopia,Hadiya,2010,11,30.7164764044207,original
ETH,Ethiopia,Horo Guduru,2010,11,26.440492243612443,original
ETH,Ethiopia,Ilubabor,2010,11,24.067085278651643,original
ETH,Ethiopia,Jimma,2010,11,25.85237901937388,original
ETH,Ethiopia,Keffa,2010,11,24.13898813590202,original
ETH,Ethiopia,Kelem Wellega,2010,11,25.366572634750288,original
ETH,Ethiopia,Mehakelegnaw,2010,11,35.54488228200479,original
ETH,Ethiopia,Mirab Arsi,2010,11,26.933184090042005,original
ETH,Ethiopia,Mirab Gojjam,2010,11,28.28456850338028,original
ETH,Ethiopia,Mirab Hararghe,2010,11,34.06904351216048,original
ETH,Ethiopia,Mirab Shewa,2010,11,28.412371564787268,original
ETH,Ethiopia,Mirab Welega,2010,11,25.754142197111,original
ETH,Ethiopia,Misraq Gojjam,2010,11,29.892838508695935,original
ETH,Ethiopia,Misraq Harerge,2010,11,35.67493095135805,original
ETH,Ethiopia,Misraq Shewa,2010,11,34.91182146432147,original
ETH,Ethiopia,Misraq Wellega,2010,11,26.60094893595228,original
ETH,Ethiopia,Misraqawi,2010,11,31.69885382215878,original
ETH,Ethiopia,North Shewa,2010,11,31.422193349358327,original
ETH,Ethiopia,Semen Gondar,2010,11,34.389347888774495,original
ETH,Ethiopia,Semen Wello,2010,11,33.02712844471534,original
ETH,Ethiopia,Sidama,2010,11,26.88677805273342,original
ETH,Ethiopia,Silti,2010,11,31.44763482209047,original
ETH,Ethiopia,Wag Himra,2010,11,36.37855378108075,original
ETH,Ethiopia,Agew Awi,2010,12,31.67384041187451,original
ETH,Ethiopia,Alaba,2010,12,35.24919074742987,original
ETH,Ethiopia,Arsi,2010,12,30.76524285285359,original
ETH,Ethiopia,Bale,2010,12,33.59511133142217,original
ETH,Ethiopia,Bench Maji,2010,12,32.44970848212044,original
ETH,Ethiopia,Borena,2010,12,36.62852288967035,original
ETH,Ethiopia,Debub Gondar,2010,12,33.38321277218205,original
ETH,Ethiopia,Debub Mirab Shewa,2010,12,29.366109061500445,original
ETH,Ethiopia,Debub Omo,2010,12,38.23389327557867,original
ETH,Ethiopia,Debub Wollo,2010,12,30.297745903049787,original
ETH,Ethiopia,Debubawi,2010,12,31.29423926536959,original
ETH,Ethiopia,Fafan,2010,12,38.36393836664202,original
ETH,Ethiopia,Gamo Gofa,2010,12,30.311887480551427,original
ETH,Ethiopia,Guji,2010,12,30.82621531132327,original
ETH,Ethiopia,Gurage,2010,12,28.04286840150196,original
ETH,Ethiopia,Hadiya,2010,12,30.07921932902637,original
ETH,Ethiopia,Horo Guduru,2010,12,27.26576680795954,original
ETH,Ethiopia,Ilubabor,2010,12,24.632291309330643,original
ETH,Ethiopia,Jimma,2010,12,24.95006569895211,original
ETH,Ethiopia,Keffa,2010,12,24.33214225531723,original
ETH,Ethiopia,Kelem Wellega,2010,12,27.428566545988517,original
ETH,Ethiopia,Mehakelegnaw,2010,12,33.31598350032121,original
ETH,Ethiopia,Mirab Arsi,2010,12,26.88421621836452,original
ETH,Ethiopia,Mirab Gojjam,2010,12,29.91354042958464,original
ETH,Ethiopia,Mirab Hararghe,2010,12,34.49595111892325,original
ETH,Ethiopia,Mirab Shewa,2010,12,27.84859677117309,original
ETH,Ethiopia,Mirab Welega,2010,12,27.55727341887243,original
ETH,Ethiopia,Misraq Gojjam,2010,12,30.841069084427268,original
ETH,Ethiopia,Misraq Harerge,2010,12,35.5232188648623,original
ETH,Ethiopia,Misraq Shewa,2010,12,34.015824078046336,original
ETH,Ethiopia,Misraq Wellega,2010,12,28.07191430425022,original
ETH,Ethiopia,Misraqawi,2010,12,29.31567817949491,original
ETH,Ethiopia,North Shewa,2010,12,30.686979362820367,original
ETH,Ethiopia,Semen Gondar,2010,12,34.5024348918641,original
ETH,Ethiopia,Semen Wello,2010,12,31.127019529323004,original
ETH,Ethiopia,Sidama,2010,12,27.699022939430417,original
ETH,Ethiopia,Silti,2010,12,31.374292068198702,original
ETH,Ethiopia,Wag Himra,2010,12,33.752967743210675,original
ETH,Ethiopia,Agew Awi,2006,1,35.559712071681,original
ETH,Ethiopia,Alaba,2006,1,37.98970755765493,original
ETH,Ethiopia,Arsi,2006,1,32.2870242805345,original
ETH,Ethiopia,Bale,2006,1,34.61204333645524,original
ETH,Ethiopia,Bench Maji,2006,1,35.049786280993864,original
ETH,Ethiopia,Borena,2006,1,37.04192303280964,original
ETH,Ethiopia,Debub Gondar,2006,1,36.57634722280273,original
ETH,Ethiopia,Debub Mirab Shewa,2006,1,32.6488297833673,original
ETH,Ethiopia,Debub Omo,2006,1,39.66342280092898,original
ETH,Ethiopia,Debub Wollo,2006,1,34.22792547370454,original
ETH,Ethiopia,Debubawi,2006,1,33.6292635132784,original
ETH,Ethiopia,Fafan,2006,1,38.8273423636812,original
ETH,Ethiopia,Gamo Gofa,2006,1,33.635937001397366,original
ETH,Ethiopia,Guji,2006,1,30.94904419626181,original
ETH,Ethiopia,Gurage,2006,1,32.444838463546404,original
ETH,Ethiopia,Hadiya,2006,1,33.80397878201557,original
ETH,Ethiopia,Horo Guduru,2006,1,31.047466442953056,original
ETH,Ethiopia,Ilubabor,2006,1,28.102715805342577,original
ETH,Ethiopia,Jimma,2006,1,29.43619102581664,original
ETH,Ethiopia,Keffa,2006,1,27.91609150840281,original
ETH,Ethiopia,Kelem Wellega,2006,1,32.67064951011424,original
ETH,Ethiopia,Mehakelegnaw,2006,1,35.68511411150809,original
ETH,Ethiopia,Mirab Arsi,2006,1,29.924399799694825,original
ETH,Ethiopia,Mirab Gojjam,2006,1,32.51076317289449,original
ETH,Ethiopia,Mirab Hararghe,2006,1,35.07011271304691,original
ETH,Ethiopia,Mirab Shewa,2006,1,32.1610346213268,original
ETH,Ethiopia,Mirab Welega,2006,1,31.62167691836686,original
ETH,Ethiopia,Misraq Gojjam,2006,1,34.47458165356168,original
ETH,Ethiopia,Misraq Harerge,2006,1,36.72581075468998,original
ETH,Ethiopia,Misraq Shewa,2006,1,34.713505827255865,original
ETH,Ethiopia,Misraq Wellega,2006,1,31.15992078328936,original
ETH,Ethiopia,Misraqawi,2006,1,31.93020924158148,original
ETH,Ethiopia,North Shewa,2006,1,33.25969514999522,original
ETH,Ethiopia,Semen Gondar,2006,1,37.77153813937524,original
ETH,Ethiopia,Semen Wello,2006,1,34.5440578238202,original
ETH,Ethiopia,Sidama,2006,1,30.653424010595497,original
ETH,Ethiopia,Silti,2006,1,34.25313519273539,original
ETH,Ethiopia,Wag Himra,2006,1,36.88565653371282,original
ETH,Ethiopia,Agew Awi,2006,2,39.46858385060288,original
ETH,Ethiopia,Alaba,2006,2,39.10081828285638,original
ETH,Ethiopia,Arsi,2006,2,33.92456193560156,original
ETH,Ethiopia,Bale,2006,2,36.226631430298994,original
ETH,Ethiopia,Bench Maji,2006,2,36.35702775821898,original
ETH,Ethiopia,Borena,2006,2,37.04188182291565,original
ETH,Ethiopia,Debub Gondar,2006,2,39.47875379278639,original
ETH,Ethiopia,Debub Mirab Shewa,2006,2,33.561669725937804,original
ETH,Ethiopia,Debub Omo,2006,2,39.03601829188736,original
ETH,Ethiopia,Debub Wollo,2006,2,36.788639316957024,original
ETH,Ethiopia,Debubawi,2006,2,36.4892494170061,original
ETH,Ethiopia,Fafan,2006,2,40.99803286454478,original
ETH,Ethiopia,Gamo Gofa,2006,2,34.24039888213905,original
ETH,Ethiopia,Guji,2006,2,32.62899276706473,original
ETH,Ethiopia,Gurage,2006,2,32.10251812139835,original
ETH,Ethiopia,Hadiya,2006,2,33.57826386383766,original
ETH,Ethiopia,Horo Guduru,2006,2,34.68853717767577,original
ETH,Ethiopia,Ilubabor,2006,2,30.49503861152348,original
ETH,Ethiopia,Jimma,2006,2,30.875193705942568,original
ETH,Ethiopia,Keffa,2006,2,28.408842035949064,original
ETH,Ethiopia,Kelem Wellega,2006,2,35.83185561659791,original
ETH,Ethiopia,Mehakelegnaw,2006,2,39.148652244474775,original
ETH,Ethiopia,Mirab Arsi,2006,2,31.27949324367296,original
ETH,Ethiopia,Mirab Gojjam,2006,2,35.971460796975485,original
ETH,Ethiopia,Mirab Hararghe,2006,2,36.86382260006026,original
ETH,Ethiopia,Mirab Shewa,2006,2,34.29431369871568,original
ETH,Ethiopia,Mirab Welega,2006,2,35.260648176496254,original
ETH,Ethiopia,Misraq Gojjam,2006,2,38.29504397947622,original
ETH,Ethiopia,Misraq Harerge,2006,2,37.64314208315429,original
ETH,Ethiopia,Misraq Shewa,2006,2,35.890632179798835,original
ETH,Ethiopia,Misraq Wellega,2006,2,35.18692224299382,original
ETH,Ethiopia,Misraqawi,2006,2,34.79343302139707,original
ETH,Ethiopia,North Shewa,2006,2,34.825909155335,original
ETH,Ethiopia,Semen Gondar,2006,2,41.09225737040849,original
ETH,Ethiopia,Semen Wello,2006,2,37.39083184211461,original
ETH,Ethiopia,Sidama,2006,2,31.64007319240893,original
ETH,Ethiopia,Silti,2006,2,34.709416002594544,original
ETH,Ethiopia,Wag Himra,2006,2,40.2408425900304,original
ETH,Ethiopia,Agew Awi,2006,3,42.0048570615562,original
ETH,Ethiopia,Alaba,2006,3,33.268506529591576,original
ETH,Ethiopia,Arsi,2006,3,29.98252412470738,original
ETH,Ethiopia,Bale,2006,3,33.29833209773921,original
ETH,Ethiopia,Bench Maji,2006,3,32.67883467241701,original
ETH,Ethiopia,Borena,2006,3,33.243449962800625,original
ETH,Ethiopia,Debub Gondar,2006,3,40.17551226647725,original
ETH,Ethiopia,Debub Mirab Shewa,2006,3,32.246435646263485,original
ETH,Ethiopia,Debub Omo,2006,3,35.63249077500407,original
ETH,Ethiopia,Debub Wollo,2006,3,33.372477235341506,original
ETH,Ethiopia,Debubawi,2006,3,34.743005928555725,original
ETH,Ethiopia,Fafan,2006,3,36.65838218603503,original
ETH,Ethiopia,Gamo Gofa,2006,3,29.785463652192337,original
ETH,Ethiopia,Guji,2006,3,28.917078336403392,original
ETH,Ethiopia,Gurage,2006,3,30.34014758147104,original
ETH,Ethiopia,Hadiya,2006,3,29.966317351523333,original
ETH,Ethiopia,Horo Guduru,2006,3,35.43193328329219,original
ETH,Ethiopia,Ilubabor,2006,3,31.890845492373888,original
ETH,Ethiopia,Jimma,2006,3,28.75396851014993,original
ETH,Ethiopia,Keffa,2006,3,27.01955190827532,original
ETH,Ethiopia,Kelem Wellega,2006,3,39.49636104711517,original
ETH,Ethiopia,Mehakelegnaw,2006,3,40.46191014211815,original
ETH,Ethiopia,Mirab Arsi,2006,3,28.39452309869012,original
ETH,Ethiopia,Mirab Gojjam,2006,3,37.54602298717879,original
ETH,Ethiopia,Mirab Hararghe,2006,3,32.794120364037674,original
ETH,Ethiopia,Mirab Shewa,2006,3,31.09793856021476,original
ETH,Ethiopia,Mirab Welega,2006,3,38.19097924610576,original
ETH,Ethiopia,Misraq Gojjam,2006,3,36.48327788698604,original
ETH,Ethiopia,Misraq Harerge,2006,3,33.80118344551056,original
ETH,Ethiopia,Misraq Shewa,2006,3,36.04198567615237,original
ETH,Ethiopia,Misraq Wellega,2006,3,37.12436490050961,original
ETH,Ethiopia,Misraqawi,2006,3,35.11561250375831,original
ETH,Ethiopia,North Shewa,2006,3,32.65645960064916,original
ETH,Ethiopia,Semen Gondar,2006,3,43.51830360453143,original
ETH,Ethiopia,Semen Wello,2006,3,34.40484260790781,original
ETH,Ethiopia,Sidama,2006,3,27.65013807806032,original
ETH,Ethiopia,Silti,2006,3,30.32891262045963,original
ETH,Ethiopia,Wag Himra,2006,3,40.13605756940876,original
ETH,Ethiopia,Agew Awi,2006,4,42.32280331405431,original
ETH,Ethiopia,Alaba,2006,4,31.821687505788677,original
ETH,Ethiopia,Arsi,2006,4,29.98864073094354,original
ETH,Ethiopia,Bale,2006,4,29.060289214847245,original
ETH,Ethiopia,Bench Maji,2006,4,29.479916380752485,original
ETH,Ethiopia,Borena,2006,4,28.0754055318452,original
ETH,Ethiopia,Debub Gondar,2006,4,40.2913839316811,original
ETH,Ethiopia,Debub Mirab Shewa,2006,4,32.02564941358925,original
ETH,Ethiopia,Debub Omo,2006,4,33.41436309239334,original
ETH,Ethiopia,Debub Wollo,2006,4,34.608516815678,original
ETH,Ethiopia,Debubawi,2006,4,36.6645181163204,original
ETH,Ethiopia,Fafan,2006,4,36.1601294514352,original
ETH,Ethiopia,Gamo Gofa,2006,4,26.214824543973307,original
ETH,Ethiopia,Guji,2006,4,24.94137966791622,original
ETH,Ethiopia,Gurage,2006,4,29.10891418856967,original
ETH,Ethiopia,Hadiya,2006,4,28.487544573071453,original
ETH,Ethiopia,Horo Guduru,2006,4,36.70795880921548,original
ETH,Ethiopia,Ilubabor,2006,4,31.59269042326538,original
ETH,Ethiopia,Jimma,2006,4,27.14013448450508,original
ETH,Ethiopia,Keffa,2006,4,24.0404098856107,original
ETH,Ethiopia,Kelem Wellega,2006,4,38.19471741900643,original
ETH,Ethiopia,Mehakelegnaw,2006,4,39.77233309665767,original
ETH,Ethiopia,Mirab Arsi,2006,4,26.07278532366785,original
ETH,Ethiopia,Mirab Gojjam,2006,4,38.38646245643909,original
ETH,Ethiopia,Mirab Hararghe,2006,4,32.05636281563761,original
ETH,Ethiopia,Mirab Shewa,2006,4,30.960889474971008,original
ETH,Ethiopia,Mirab Welega,2006,4,38.49464174714952,original
ETH,Ethiopia,Misraq Gojjam,2006,4,38.13686718420293,original
ETH,Ethiopia,Misraq Harerge,2006,4,32.0335122440212,original
ETH,Ethiopia,Misraq Shewa,2006,4,38.41098606543051,original
ETH,Ethiopia,Misraq Wellega,2006,4,37.64896284155807,original
ETH,Ethiopia,Misraqawi,2006,4,34.41487860793752,original
ETH,Ethiopia,North Shewa,2006,4,35.194344958650504,original
ETH,Ethiopia,Semen Gondar,2006,4,44.58387247053445,original
ETH,Ethiopia,Semen Wello,2006,4,36.14089805222657,original
ETH,Ethiopia,Sidama,2006,4,26.0677670506364,original
ETH,Ethiopia,Silti,2006,4,29.187030825302728,original
ETH,Ethiopia,Wag Himra,2006,4,41.2039283094614,original
ETH,Ethiopia,Agew Awi,2006,5,33.733149675079765,original
ETH,Ethiopia,Alaba,2006,5,32.40372117254796,original
ETH,Ethiopia,Arsi,2006,5,28.64068012861449,original
ETH,Ethiopia,Bale,2006,5,27.419693714173757,original
ETH,Ethiopia,Bench Maji,2006,5,26.7706972431866,original
ETH,Ethiopia,Borena,2006,5,28.382411588751197,original
ETH,Ethiopia,Debub Gondar,2006,5,37.46220495674348,original
ETH,Ethiopia,Debub Mirab Shewa,2006,5,30.717065098865977,original
ETH,Ethiopia,Debub Omo,2006,5,32.03508487929287,original
ETH,Ethiopia,Debub Wollo,2006,5,35.04690145982894,original
ETH,Ethiopia,Debubawi,2006,5,37.47694360330888,original
ETH,Ethiopia,Fafan,2006,5,35.08545196150997,original
ETH,Ethiopia,Gamo Gofa,2006,5,24.65764466108265,original
ETH,Ethiopia,Guji,2006,5,23.242556111404276,original
ETH,Ethiopia,Gurage,2006,5,28.21571903299,original
ETH,Ethiopia,Hadiya,2006,5,27.82476879939662,original
ETH,Ethiopia,Horo Guduru,2006,5,30.5531261038503,original
ETH,Ethiopia,Ilubabor,2006,5,26.495010687543964,original
ETH,Ethiopia,Jimma,2006,5,25.55466625584444,original
ETH,Ethiopia,Keffa,2006,5,22.675252050581022,original
ETH,Ethiopia,Kelem Wellega,2006,5,30.656951977544903,original
ETH,Ethiopia,Mehakelegnaw,2006,5,38.203695973131694,original
ETH,Ethiopia,Mirab Arsi,2006,5,24.990412406206307,original
ETH,Ethiopia,Mirab Gojjam,2006,5,32.4957001941075,original
ETH,Ethiopia,Mirab Hararghe,2006,5,31.59878563319019,original
ETH,Ethiopia,Mirab Shewa,2006,5,30.54266861998474,original
ETH,Ethiopia,Mirab Welega,2006,5,29.83715610014502,original
ETH,Ethiopia,Misraq Gojjam,2006,5,34.85320071466654,original
ETH,Ethiopia,Misraq Harerge,2006,5,30.14816153515685,original
ETH,Ethiopia,Misraq Shewa,2006,5,37.64028200819868,original
ETH,Ethiopia,Misraq Wellega,2006,5,30.69421619845156,original
ETH,Ethiopia,Misraqawi,2006,5,34.13643791340953,original
ETH,Ethiopia,North Shewa,2006,5,35.31007567014072,original
ETH,Ethiopia,Semen Gondar,2006,5,38.81494181943017,original
ETH,Ethiopia,Semen Wello,2006,5,36.858039474575165,original
ETH,Ethiopia,Sidama,2006,5,24.058889189016508,original
ETH,Ethiopia,Silti,2006,5,29.298590391030427,original
ETH,Ethiopia,Wag Himra,2006,5,40.77068914627561,original
ETH,Ethiopia,Agew Awi,2006,6,24.643365340074435,original
ETH,Ethiopia,Alaba,2006,6,26.86052097804949,original
ETH,Ethiopia,Arsi,2006,6,27.320392808005757,original
ETH,Ethiopia,Bale,2006,6,28.306875254690183,original
ETH,Ethiopia,Bench Maji,2006,6,25.849263343172517,original
ETH,Ethiopia,Borena,2006,6,29.433169142391733,original
ETH,Ethiopia,Debub Gondar,2006,6,30.761722405650584,original
ETH,Ethiopia,Debub Mirab Shewa,2006,6,24.655992233692004,original
ETH,Ethiopia,Debub Omo,2006,6,32.65410603112332,original
ETH,Ethiopia,Debub Wollo,2006,6,32.569669284401655,original
ETH,Ethiopia,Debubawi,2006,6,34.761183564790734,original
ETH,Ethiopia,Fafan,2006,6,32.276120750061715,original
ETH,Ethiopia,Gamo Gofa,2006,6,23.805878134052566,original
ETH,Ethiopia,Guji,2006,6,23.255258604763107,original
ETH,Ethiopia,Gurage,2006,6,22.77595812152997,original
ETH,Ethiopia,Hadiya,2006,6,22.77094884434223,original
ETH,Ethiopia,Horo Guduru,2006,6,22.90822353703053,original
ETH,Ethiopia,Ilubabor,2006,6,22.20818996305502,original
ETH,Ethiopia,Jimma,2006,6,21.39543796223788,original
ETH,Ethiopia,Keffa,2006,6,20.92137318773381,original
ETH,Ethiopia,Kelem Wellega,2006,6,25.032698482047184,original
ETH,Ethiopia,Mehakelegnaw,2006,6,32.46479995266488,original
ETH,Ethiopia,Mirab Arsi,2006,6,22.74526349769741,original
ETH,Ethiopia,Mirab Gojjam,2006,6,24.743723439563087,original
ETH,Ethiopia,Mirab Hararghe,2006,6,31.641183179219293,original
ETH,Ethiopia,Mirab Shewa,2006,6,23.2714278078622,original
ETH,Ethiopia,Mirab Welega,2006,6,24.36449332170548,original
ETH,Ethiopia,Misraq Gojjam,2006,6,27.5058084144066,original
ETH,Ethiopia,Misraq Harerge,2006,6,29.852796298948235,original
ETH,Ethiopia,Misraq Shewa,2006,6,32.190748724915395,original
ETH,Ethiopia,Misraq Wellega,2006,6,23.25753089423264,original
ETH,Ethiopia,Misraqawi,2006,6,32.93315516010223,original
ETH,Ethiopia,North Shewa,2006,6,30.58618340897453,original
ETH,Ethiopia,Semen Gondar,2006,6,29.248932408742405,original
ETH,Ethiopia,Semen Wello,2006,6,34.365813818519506,original
ETH,Ethiopia,Sidama,2006,6,21.83522930716998,original
ETH,Ethiopia,Silti,2006,6,24.040104089449,original
ETH,Ethiopia,Wag Himra,2006,6,36.8265436613037,original
ETH,Ethiopia,Agew Awi,2006,7,22.847271397752756,original
ETH,Ethiopia,Alaba,2006,7,24.587186284160715,original
ETH,Ethiopia,Arsi,2006,7,23.494819709811825,original
ETH,Ethiopia,Bale,2006,7,30.219452549353505,original
ETH,Ethiopia,Bench Maji,2006,7,27.38237591260677,original
ETH,Ethiopia,Borena,2006,7,31.051521360123346,original
ETH,Ethiopia,Debub Gondar,2006,7,23.132294841253312,original
ETH,Ethiopia,Debub Mirab Shewa,2006,7,21.838301107830063,original
ETH,Ethiopia,Debub Omo,2006,7,34.89446430812022,original
ETH,Ethiopia,Debub Wollo,2006,7,23.053422120366264,original
ETH,Ethiopia,Debubawi,2006,7,27.525372439370585,original
ETH,Ethiopia,Fafan,2006,7,31.441176478328803,original
ETH,Ethiopia,Gamo Gofa,2006,7,24.383481507289893,original
ETH,Ethiopia,Guji,2006,7,22.74847339597864,original
ETH,Ethiopia,Gurage,2006,7,20.4593090892745,original
ETH,Ethiopia,Hadiya,2006,7,21.436154880135128,original
ETH,Ethiopia,Horo Guduru,2006,7,21.171007872659768,original
ETH,Ethiopia,Ilubabor,2006,7,21.222881914371843,original
ETH,Ethiopia,Jimma,2006,7,20.949192912654865,original
ETH,Ethiopia,Keffa,2006,7,21.283263397461795,original
ETH,Ethiopia,Kelem Wellega,2006,7,23.22328574906637,original
ETH,Ethiopia,Mehakelegnaw,2006,7,25.61497975107727,original
ETH,Ethiopia,Mirab Arsi,2006,7,20.00671654238304,original
ETH,Ethiopia,Mirab Gojjam,2006,7,22.12277251697932,original
ETH,Ethiopia,Mirab Hararghe,2006,7,30.195202821929847,original
ETH,Ethiopia,Mirab Shewa,2006,7,21.390357805650712,original
ETH,Ethiopia,Mirab Welega,2006,7,22.30591067953269,original
ETH,Ethiopia,Misraq Gojjam,2006,7,22.13710202139445,original
ETH,Ethiopia,Misraq Harerge,2006,7,30.22980760539893,original
ETH,Ethiopia,Misraq Shewa,2006,7,26.46495024786692,original
ETH,Ethiopia,Misraq Wellega,2006,7,22.003658968988848,original
ETH,Ethiopia,Misraqawi,2006,7,25.940232448887564,original
ETH,Ethiopia,North Shewa,2006,7,23.06674383372241,original
ETH,Ethiopia,Semen Gondar,2006,7,25.31648678255796,original
ETH,Ethiopia,Semen Wello,2006,7,25.39812973764226,original
ETH,Ethiopia,Sidama,2006,7,21.40906697725683,original
ETH,Ethiopia,Silti,2006,7,20.807715492278017,original
ETH,Ethiopia,Wag Himra,2006,7,28.26081395246693,original
ETH,Ethiopia,Agew Awi,2006,8,24.06029814135911,original
ETH,Ethiopia,Alaba,2006,8,25.37355029174774,original
ETH,Ethiopia,Arsi,2006,8,22.959803564811143,original
ETH,Ethiopia,Bale,2006,8,31.237357172998266,original
ETH,Ethiopia,Bench Maji,2006,8,27.94665327583031,original
ETH,Ethiopia,Borena,2006,8,32.69347362036717,original
ETH,Ethiopia,Debub Gondar,2006,8,22.1351925021942,original
ETH,Ethiopia,Debub Mirab Shewa,2006,8,22.560211074762943,original
ETH,Ethiopia,Debub Omo,2006,8,33.46659135071196,original
ETH,Ethiopia,Debub Wollo,2006,8,22.01929873312853,original
ETH,Ethiopia,Debubawi,2006,8,25.456912664988312,original
ETH,Ethiopia,Fafan,2006,8,31.827625021798006,original
ETH,Ethiopia,Gamo Gofa,2006,8,25.51556944029236,original
ETH,Ethiopia,Guji,2006,8,26.225068575060195,original
ETH,Ethiopia,Gurage,2006,8,21.89680845261033,original
ETH,Ethiopia,Hadiya,2006,8,22.81364236374221,original
ETH,Ethiopia,Horo Guduru,2006,8,22.15993241983597,original
ETH,Ethiopia,Ilubabor,2006,8,22.89741980930112,original
ETH,Ethiopia,Jimma,2006,8,22.209003017368925,original
ETH,Ethiopia,Keffa,2006,8,22.40384170823944,original
ETH,Ethiopia,Kelem Wellega,2006,8,24.43970647310084,original
ETH,Ethiopia,Mehakelegnaw,2006,8,24.486483637442888,original
ETH,Ethiopia,Mirab Arsi,2006,8,20.499051087135047,original
ETH,Ethiopia,Mirab Gojjam,2006,8,22.31738803376727,original
ETH,Ethiopia,Mirab Hararghe,2006,8,28.445339723597733,original
ETH,Ethiopia,Mirab Shewa,2006,8,21.70328803932425,original
ETH,Ethiopia,Mirab Welega,2006,8,24.718736814272617,original
